Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,PASS,,2,130848,5233.92,130869,5234.76,Player16,Player20,0.42,0.21,0.38,0.33
Away,PASS,,2,130896,5235.84,130920,5236.8,Player20,Player23,0.37,0.35,0.25,0.54
Away,PASS,,2,130937,5237.48,130962,5238.48,Player23,Player24,0.25,0.53,0.19,0.4
Away,CHALLENGE,TACKLE-FAULT-WON,2,130982,5239.28,130982,5239.28,Player24,,0.18,0.39,NaN,NaN
Away,FAULT RECEIVED,,2,130982,5239.28,130982,5239.28,Player24,,0.18,0.39,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-LOST,2,130982,5239.28,130982,5239.28,Player1,,0.18,0.37,NaN,NaN
Away,SET PIECE,FREE KICK,2,132570,5302.8,132570,5302.8,Player18,,NaN,NaN,NaN,NaN
Away,SHOT,OFF TARGET-OUT,2,132570,5302.8,132597,5303.88,Player18,,0.18,0.38,-0.04,0.47
Home,RECOVERY,,2,133363,5334.52,133363,5334.52,Player11,,0.06,0.58,NaN,NaN
Home,PASS,GOAL KICK,2,133363,5334.52,133417,5336.68,Player11,Player7,0.06,0.58,0.55,0.9
Home,PASS,,2,133434,5337.36,133454,5338.16,Player7,Player14,0.54,0.9,0.49,0.94
Home,PASS,,2,133466,5338.64,133484,5339.36,Player14,Player13,0.49,0.94,0.49,0.83
Home,BALL LOST,INTERCEPTION,2,133525,5341,133540,5341.6,Player13,,0.49,0.85,0.56,0.81
Away,RECOVERY,INTERCEPTION,2,133541,5341.64,133541,5341.64,Player21,,0.53,0.85,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,133541,5341.64,133579,5343.16,Player21,,0.53,0.85,0.38,0.45
Home,RECOVERY,INTERCEPTION,2,133577,5343.08,133577,5343.08,Player1,,0.4,0.48,NaN,NaN
Home,BALL OUT,CLEARANCE,2,133577,5343.08,133625,5345,Player1,,0.4,0.48,0.66,1.04
Away,SET PIECE,THROW IN,2,133756,5350.24,133756,5350.24,Player18,,NaN,NaN,NaN,NaN
Away,PASS,,2,133756,5350.24,133779,5351.16,Player18,Player21,0.52,1.01,0.52,0.92
Away,PASS,,2,133845,5353.8,133897,5355.88,Player21,Player16,0.52,0.86,0.64,0.46
Away,PASS,,2,133897,5355.88,133944,5357.76,Player16,Player17,0.64,0.46,0.68,0.76
Away,BALL LOST,INTERCEPTION,2,133991,5359.64,134048,5361.92,Player17,,0.65,0.82,0.34,0.7
Away,CHALLENGE,AERIAL-LOST,2,134048,5361.92,134048,5361.92,Player23,,0.37,0.68,NaN,NaN
Home,CHALLENGE,AERIAL-WON,2,134048,5361.92,134048,5361.92,Player2,,0.36,0.68,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,134048,5361.92,134048,5361.92,Player2,,0.36,0.68,NaN,NaN
Home,PASS,HEAD,2,134048,5361.92,134071,5362.84,Player2,Player13,0.36,0.68,0.45,0.7
Home,PASS,,2,134071,5362.84,134101,5364.04,Player13,Player12,0.45,0.7,0.53,0.59
Home,BALL LOST,INTERCEPTION,2,134158,5366.32,134181,5367.24,Player12,,0.55,0.5,0.66,0.53
Away,RECOVERY,INTERCEPTION,2,134184,5367.36,134184,5367.36,Player21,,0.62,0.53,NaN,NaN
Away,PASS,,2,134184,5367.36,134235,5369.4,Player21,Player23,0.62,0.53,0.61,0.32
Away,PASS,,2,134243,5369.72,134268,5370.72,Player23,Player15,0.62,0.3,0.68,0.25
Away,PASS,,2,134268,5370.72,134290,5371.6,Player15,Player20,0.68,0.25,0.6,0.33
Away,PASS,,2,134290,5371.6,134310,5372.4,Player20,Player23,0.6,0.33,0.58,0.16
Away,PASS,,2,134310,5372.4,134340,5373.6,Player23,Player15,0.58,0.16,0.68,0.16
Away,PASS,,2,134356,5374.24,134383,5375.32,Player15,Player16,0.68,0.15,0.75,0.29
Away,PASS,,2,134407,5376.28,134427,5377.08,Player16,Player20,0.76,0.3,0.68,0.37
Away,CHALLENGE,GROUND-WON,2,134513,5380.52,134513,5380.52,Player20,,0.55,0.35,NaN,NaN
Away,PASS,,2,134529,5381.16,134549,5381.96,Player20,Player 26,0.52,0.33,0.39,0.31
Away,PASS,,2,134612,5384.48,134653,5386.12,Player 26,Player15,0.36,0.25,0.29,0.05
Away,PASS,,2,134673,5386.92,134685,5387.4,Player15,Player24,0.26,0.04,0.23,0.03
Away,BALL LOST,INTERCEPTION,2,134773,5390.92,134793,5391.72,Player24,,0.2,0.19,0.17,0.37
Home,RECOVERY,INTERCEPTION,2,134791,5391.64,134791,5391.64,Player13,,0.17,0.39,NaN,NaN
Home,BALL LOST,CLEARANCE,2,134791,5391.64,134842,5393.68,Player13,,0.17,0.39,0.41,0.32
Away,RECOVERY,,2,134842,5393.68,134842,5393.68,Player16,,0.4,0.28,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,134902,5396.08,134962,5398.48,Player16,,0.36,0.3,0.19,0.74
Home,RECOVERY,INTERCEPTION,2,134962,5398.48,134962,5398.48,Player7,,0.19,0.76,NaN,NaN
Home,BALL LOST,HEAD-INTERCEPTION,2,134962,5398.48,135016,5400.64,Player7,,0.19,0.76,0.24,0.91
Away,RECOVERY,,2,135016,5400.64,135016,5400.64,Player19,,0.23,0.89,NaN,NaN
Away,PASS,,2,135016,5400.64,135072,5402.88,Player19,Player18,0.23,0.89,0.37,0.83
Away,PASS,,2,135072,5402.88,135180,5407.2,Player18,Player25,0.37,0.83,0.68,0.57
Away,PASS,,2,135206,5408.24,135238,5409.52,Player25,Player16,0.66,0.54,0.56,0.36
Away,PASS,,2,135347,5413.88,135396,5415.84,Player16,Player15,0.48,0.22,0.3,0.04
Away,BALL LOST,INTERCEPTION,2,135439,5417.56,135460,5418.4,Player15,,0.24,0.04,0.11,0.26
Home,RECOVERY,INTERCEPTION,2,135457,5418.28,135457,5418.28,Player3,,0.13,0.29,NaN,NaN
Home,BALL LOST,CLEARANCE-INTERCEPTION,2,135457,5418.28,135519,5420.76,Player3,,0.13,0.29,0.27,0.28
Away,CHALLENGE,AERIAL-WON,2,135519,5420.76,135519,5420.76,Player20,,0.28,0.23,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,135519,5420.76,135519,5420.76,Player20,,0.28,0.23,NaN,NaN
Away,PASS,HEAD,2,135519,5420.76,135587,5423.48,Player20,Player16,0.28,0.23,0.41,0.27
Away,PASS,,2,135616,5424.64,135639,5425.56,Player16,Player21,0.41,0.3,0.35,0.38
Away,PASS,,2,135693,5427.72,135735,5429.4,Player21,Player17,0.35,0.38,0.41,0.58
Away,PASS,,2,135735,5429.4,135769,5430.76,Player17,Player18,0.41,0.58,0.37,0.72
Away,PASS,,2,135795,5431.8,135819,5432.76,Player18,Player19,0.36,0.73,0.28,0.94
Away,PASS,,2,135876,5435.04,135894,5435.76,Player19,Player21,0.33,0.87,0.29,0.75
Away,CHALLENGE,TACKLE-ADVANTAGE-WON,2,135910,5436.4,135910,5436.4,Player21,,0.3,0.75,NaN,NaN
Away,PASS,,2,135929,5437.16,135985,5439.4,Player21,Player23,0.3,0.77,0.13,0.88
Away,PASS,CROSS,2,136020,5440.8,136060,5442.4,Player23,Player 26,0.1,0.83,0.05,0.46
Away,CHALLENGE,AERIAL-WON,2,136060,5442.4,136060,5442.4,Player 26,,0.05,0.46,NaN,NaN
Away,SHOT,HEAD-OFF TARGET-OUT,2,136060,5442.4,136078,5443.12,Player 26,,0.05,0.46,-0.03,0.41
Home,CHALLENGE,AERIAL-LOST,2,136060,5442.4,136060,5442.4,Player1,,0.05,0.43,NaN,NaN
Home,RECOVERY,,2,136961,5478.44,136961,5478.44,Player11,,0.06,0.59,NaN,NaN
Home,PASS,GOAL KICK,2,136961,5478.44,137023,5480.92,Player11,Player7,0.06,0.59,0.54,0.76
Home,CHALLENGE,AERIAL-WON,2,137023,5480.92,137023,5480.92,Player7,,0.54,0.76,NaN,NaN
Home,PASS,,2,137023,5480.92,137053,5482.12,Player7,Player13,0.54,0.76,0.5,0.7
Away,CHALLENGE,GROUND-LOST,2,137026,5481.04,137026,5481.04,Player21,,0.54,0.77,NaN,NaN
Home,PASS,,2,137053,5482.12,137070,5482.8,Player13,Player5,0.5,0.7,0.5,0.59
Home,PASS,,2,137101,5484.04,137116,5484.64,Player5,Player12,0.52,0.55,0.55,0.47
Home,PASS,,2,137116,5484.64,137130,5485.2,Player12,Player5,0.55,0.47,0.53,0.5
Home,PASS,,2,137130,5485.2,137176,5487.04,Player5,Player1,0.53,0.5,0.42,0.31
Home,PASS,,2,137209,5488.36,137221,5488.84,Player1,Player6,0.41,0.32,0.46,0.43
Home,PASS,,2,137263,5490.52,137303,5492.12,Player6,Player1,0.46,0.32,0.38,0.18
Home,PASS,,2,137303,5492.12,137332,5493.28,Player1,Player5,0.38,0.18,0.49,0.11
Home,PASS,,2,137334,5493.36,137359,5494.36,Player5,Player1,0.49,0.11,0.35,0.11
Away,CHALLENGE,GROUND-FAULT-LOST,2,137416,5496.64,137416,5496.64,Player20,,0.32,0.07,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-WON,2,137429,5497.16,137429,5497.16,Player1,,0.31,0.05,NaN,NaN
Home,FAULT RECEIVED,,2,137429,5497.16,137429,5497.16,Player1,,0.31,0.05,NaN,NaN
Home,SET PIECE,FREE KICK,2,138250,5530,138250,5530,Player3,,NaN,NaN,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,138250,5530,138334,5533.36,Player3,,0.33,0.06,0.71,0.53
Away,CHALLENGE,AERIAL-FAULT-LOST,2,138327,5533.08,138327,5533.08,Player17,,0.71,0.48,NaN,NaN
Home,CHALLENGE,AERIAL-FAULT-WON,2,138334,5533.36,138334,5533.36,Player7,,0.7,0.5,NaN,NaN
Away,CARD,YELLOW,2,138445,5537.8,138445,5537.8,Player17,,NaN,NaN,NaN,NaN
Home,SET PIECE,FREE KICK,2,139891,5595.64,139891,5595.64,Player9,,NaN,NaN,NaN,NaN
Home,SHOT,ON TARGET-SAVED,2,139891,5595.64,139925,5597,Player9,,0.7,0.52,0.98,0.52
Away,RECOVERY,SAVED,2,139926,5597.04,139926,5597.04,Player25,,0.99,0.52,NaN,NaN
Away,PASS,,2,140010,5600.4,140058,5602.32,Player25,Player21,0.87,0.5,0.64,0.8
Away,BALL LOST,INTERCEPTION,2,140122,5604.88,140183,5607.32,Player21,,0.54,0.77,0.29,0.24
Home,CHALLENGE,AERIAL-LOST,2,140180,5607.2,140180,5607.2,Player1,,0.31,0.3,NaN,NaN
Away,CHALLENGE,AERIAL-LOST,2,140183,5607.32,140183,5607.32,Player24,,0.32,0.3,NaN,NaN
Home,RECOVERY,,2,140211,5608.44,140211,5608.44,Player12,,0.34,0.32,NaN,NaN
Home,BALL OUT,CLEARANCE,2,140265,5610.6,140298,5611.92,Player12,,0.33,0.16,0.41,-0.04
